AGS,lon,lat,county,state,fair_dic,gem_women_share,gem_pop_density,gem_council,gem_cdu_biggest,pop_tot,rot_nearest_neighbor,rot_adel_int1,rot_uradel_int,rot_fem_share,rot_adel_fem,childlabor_mean_1898,ue_longterm,support_expenses_total_capita,law_cat,state_1898,welfare_recip_capita,elev_mean,river_dist_min,roman,peas_total,dist_wttb,law_cc_combined,suminc31_gini,suminc31_mean,suminc31_median,log_suminc31_gini,log_suminc31_mean,log_suminc31_median,inc_rental_gini,inc_rental_mean,inc_rental_median,log_inc_rental_gini,log_inc_rental_mean,log_inc_rental_median,rot_scaled,rot_scaled_uradel,rot_scaled_fem
AGS_07137087,7.31471103,50.23684835,county_07137,state_07,0,NA,NA,NA,NA,467,1,0.025,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,109.357082273113,NA,1,0,414.8854837858,1,0.4038732,21851.11,20295,-0.906654311671919,9.99200700014875,9.918129829273,0.654349,2567.69,463,-0.424114430715941,7.85076194101212,6.13772705408623,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07131204,7.19153919,50.4377096,county_07131,state_07,1,NA,NA,NA,NA,203,1,0.0338983050847458,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,189.997613365155,NA,1,0,412.830742535966,1,0.4083886,24111.69,20495,-0.895536106891214,10.0904520641147,9.92793623293844,0.554977,1000.815,78,-0.588828607535864,6.90856994704997,4.35670882668959,0.3809004737645023,-0.4286575391366834,-0.5526264838535286
AGS_07137202,7.45480173,50.35670569,county_07137,state_07,1,0.2,-0.3235928276650242,-0.2482868677473445,1,2947,1,0.0206611570247934,0,0.0454545454545455,11,5.95,14,3.25650088361525,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,118.379232804233,NA,1,0,399.889726831768,1,0.4526053,28805.3,23666,-0.792734835731952,10.2683146769708,10.0717946979445,0.686964,4277.361,705,-0.375473389879532,8.36109150962176,6.55819780281227,-0.021194381547031786,-0.4286575391366834,1.07640290337829
AGS_07131006,7.28191757,50.50716109,county_07131,state_07,1,0.291666666666667,0.34982088703783354,0.14024774376067353,1,8984,1,0.0784313725490196,0.0196078431372549,0.313725490196078,16,5.95,129,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,78.5052937407159,NA,1,0,403.796963486439,0.974125290253212,0.5085266,27198.32,19646.5,-0.676237754143883,10.2109104856707,9.88565448438434,0.6803489,5869.062,990,-0.385149524161451,8.67745010448277,6.89770494312864,1.7336478508827091,1.826262298335232,1.8168708066654802
AGS_07233234,7.01023081,50.27013189,county_07233,state_07,1,NA,NA,NA,NA,313,1,0,0,0,0,5.95,6,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,240.9994994995,NA,1,0,432.516176408348,1,0.403384,20254.7,19018,-0.90786631711426,9.91614214436937,9.85314117809939,0.5873811,1755.2,711,-0.532081436424745,7.47033808952097,6.56667242980324,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135052,7.06876027,50.23069918,county_07135,state_07,1,NA,NA,NA,NA,645,1,0,0,0,0,5.95,4,4.31294763347959,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,261.509523809524,NA,1,0,430.763211927939,1,0.5627576,30877.47,18914,-0.574906294177648,10.3377820707304,9.84765766757546,0.7953189,5627.012,321,-0.229012112684296,8.63533385200609,5.77144112313002,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135036,7.12948503,50.18544369,county_07135,state_07,1,NA,NA,NA,NA,691,1,0,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,190.533970276008,NA,1,0,429.245175417521,1,0.4580086,24407.38,18859,-0.780867317751667,10.1026408245662,9.84474553251236,0.6528555,1860.635,95.5,-0.426399460563745,7.52867310629372,4.55912624748668,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07137079,7.0653001,50.31892213,county_07137,state_07,1,NA,NA,NA,NA,537,1,0,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,236.016178736518,NA,1,0,426.601119071842,1,0.3635433,23902.31,23178,-1.01185686943287,10.0817303859687,10.0509588318943,0.7594754,3129.604,348,-0.275127347200954,8.04866175795829,5.85220247977447,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07137092,7.15892782,50.31486409,county_07137,state_07,1,NA,NA,NA,NA,358,1,0.025,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,203.071229050279,NA,1,0,420.812508041301,1,0.4554513,26100.77,23710,-0.786466483475488,10.1697200947913,10.0736521790595,0.6712813,2593.408,428,-0.398567004823462,7.86072811986363,6.0591231955818,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07131082,6.82317619,50.4439261,county_07131,state_07,0,NA,NA,NA,NA,868,1,0,0,0.266666666666667,8,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,208.744837453029,NA,1,0,436.435120690368,1,0.571425,29680.87,19378,-0.559622037954954,10.2982580095202,9.87189368094495,0.6204683,2466.968,239,-0.477280763474896,7.81074514522512,5.47646355193151,-0.6488027535941345,-0.4286575391366834,0.6321221614059758
AGS_05378024,7.29507644,50.94496111,county_05378,state_05,0,0.272727272727273,0.18347965073672926,2.0829208013007636,1,26812,0,0.0384615384615385,0,0.153846153846154,4,5.95,268,3.03687820123275,law_code_civil,STAAT_Preussen_1898,0.0789469968655578,95.1607753227332,NA,1,0,385.633204901123,1,NA,NA,NA,NA,NA,NA,0.6773885,4194.644,512,-0.389510315418095,8.34156375236818,6.23832462503951,0.519514369755088,-0.4286575391366834,0.039747838776223544
AGS_07131058,6.94815939,50.33958769,county_07131,state_07,0,NA,NA,NA,NA,180,0,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,299.928460342146,NA,1,0,433.130137514352,1,0.502072,30177.5,20384,-0.689011743280155,10.3148518925753,9.92250555837189,0.6218161,4259.632,996,-0.475110889122732,8.35693805055549,6.9037472575846,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135051,7.13659513,50.20258255,county_07135,state_07,1,NA,NA,NA,NA,941,1,0,0,0,0,5.95,2,3.25650088361525,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,221.05230125523,NA,1,0,427.906149360785,1,0.4228576,25295.3,21977,-0.860719799638848,10.1383738867071,9.99775173092621,0.6942119,2500.28,762.5,-0.364978033667378,7.82415800458476,6.63660250848157,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07233050,6.73654627,50.19775337,county_07233,state_07,1,NA,NA,NA,NA,852,1,0.025,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,280.518128321944,NA,1,0,453.586031335013,1,0.4437511,23263.79,20173.5,-0.812491459322344,10.0546533534699,9.91212514093171,0.5821109,1874.783,276,-0.541094299574833,7.53624819837356,5.62040086571715,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07232209,6.56613243,50.2114005,county_07232,state_07,1,NA,NA,NA,NA,560,1,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0437151222697177,260.325210694107,NA,1,0,463.848418928924,1,0.3882386,22646.31,19581,-0.946135179908575,10.027752203732,9.88231498730333,0.6720754,2771.649,308,-0.397384742372251,7.92719772891575,5.73009978297357,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07131034,6.90996346,50.43885105,county_07131,state_07,0,NA,NA,NA,NA,488,1,0,0,0.266666666666667,8,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,163.98635371179,NA,1,0,431.014434933758,1,0.4051744,23016.61,21025,-0.903437687280662,10.0439714081822,9.95346748484115,0.555071,1971.969,588,-0.588659245489854,7.58678781495788,6.37672694789863,-0.6488027535941345,-0.4286575391366834,0.6321221614059758
AGS_07233028,6.58774761,50.32646987,county_07233,state_07,1,NA,NA,NA,NA,481,1,0,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,250.928533190578,NA,0,0,457.038028430905,1,0.6453793,31589.45,16467.5,-0.43791707301157,10.3605784830716,9.70914402051485,0.8731335,19561.74,1128,-0.135666813871554,9.88133089668758,7.028201432058,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07131075,6.83218942,50.32893252,county_07131,state_07,0,NA,NA,NA,NA,87,1,0,0,0,0,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,235.350707850708,NA,1,0,441.107754890145,1,0.4220934,18494.7,17983.5,-0.862528662421117,9.82523948353484,9.79720994981582,0.4808848,3905.8,3933,-0.732127538600831,8.27021790684868,8.27715777243181,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135018,7.0831492,50.18003517,county_07135,state_07,1,NA,NA,NA,NA,1117,1,0,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,217.871723248818,NA,1,0,432.451816594329,1,0.434976,23210.66,19562,-0.8324644218293,10.0523669348831,9.88134418785044,0.510711,1477.988,267.5,-0.671951406496471,7.29843698239535,5.58911956633606,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07137097,7.18785583,50.354592769999996,county_07137,state_07,0,NA,NA,NA,NA,922,1,0.025,0,0,0,5.95,6,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,203.657579462103,NA,1,0,417.01915994201,1,0.552609,35375.94,23144,-0.593104579980496,10.4737872070307,10.049490846656,0.7325248,3070.302,25,-0.311258082008748,8.02953120707861,3.2188758248682,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07233211,6.55036326,50.26281111,county_07233,state_07,1,NA,NA,NA,NA,298,1,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,264.513660477454,NA,1,0,462.415128660316,1,0.4181408,23578.78,19544,-0.871937061070683,10.0681024339912,9.88042361293758,0.5013177,1517.63,515,-0.690515247137316,7.32490518648024,6.24416690066374,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135042,7.17320691,50.20271312,county_07135,state_07,1,NA,NA,NA,NA,702,1,0,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,194.388770433547,NA,1,0,425.587178065127,1,0.4223609,25472.66,21939,-0.861895117162487,10.1453609991124,9.99602115393906,0.5903338,1825.113,515.5,-0.527067139353892,7.50939718190798,6.24513730345701,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07131069,6.88725966,50.40752367,county_07131,state_07,0,NA,NA,NA,NA,512,1,0,0,0.266666666666667,8,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,231.542215336948,NA,1,0,433.905497263728,1,0.45101020000000003,22877.7,18658,-0.796265323327223,10.0379179159653,9.83403028752091,0.628665,1960.017,455.5,-0.464156755573826,7.58070842565634,6.12139571670001,-0.6488027535941345,-0.4286575391366834,0.6321221614059758
AGS_07137007,7.04779221,50.35020433,county_07137,state_07,1,NA,NA,NA,NA,750,1,0,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,242.036410018553,NA,1,0,426.215748686282,1,0.5029652,22861.31,15981,-0.687234296166439,10.0372012410437,9.67915579558511,0.7606824,2510.891,95,-0.273539353831261,7.82839294921499,4.55387689160054,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_05162004,6.79530195,51.10465231,county_05162,state_05,0,0.227272727272727,1.1010393735589499,2.0829208013007636,1,62498,0,0,0,0.08,4,5.95,668,3.80073363180992,law_code_civil,STAAT_Preussen_1898,0.0876157441035601,23.1707320941445,NA,1,0,414.565874312949,1,NA,NA,NA,NA,NA,NA,0.6763232,4640.111,490,-0.391084210686798,8.44249356734796,6.19440539110467,-0.6488027535941345,-0.4286575391366834,0.039747838776223544
AGS_05374008,7.4239633,50.98506144,county_05374,state_05,0,0.21875,-0.04188589521960562,0.9173169667767096,1,19211,1,0.0384615384615385,0,0.153846153846154,4,5.95,179,3.03687820123275,law_code_civil,STAAT_Preussen_1898,0.0785826996510934,119.309407407191,NA,0,0,375.66153617322,1,NA,NA,NA,NA,NA,NA,0.695168,3215.132,335,-0.363601736009812,8.07562369337165,5.81413053182507,0.519514369755088,-0.4286575391366834,0.039747838776223544
AGS_07135044,7.23483092,50.18559721,county_07135,state_07,1,NA,NA,NA,NA,282,1,0,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,146.332442067736,NA,1,0,422.601876667272,1,0.3895884,20874.33,19011,-0.942664481784325,9.94627545339559,9.85277303799163,0.5513834,2349.05,716,-0.595324886032408,7.76176627008585,6.57368016696065,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07233228,7.02164821,50.33530752,county_07233,state_07,1,NA,NA,NA,NA,39,1,0,0,0,0,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,223.267676767677,NA,1,0,428.609008199383,1,0.4889005,26086.69,18448,-0.715596286694031,10.1691805015503,9.82271124250884,0.2928606,837.6,547,-1.22805855109662,6.73054065955633,6.30444880242198,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07131052,6.8308137,50.38707742,county_07131,state_07,1,NA,NA,NA,NA,186,1,0,0,0.266666666666667,8,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,181.48787446505,NA,1,0,438.498738853589,1,0.4980887,22715.5,17016,-0.696977105367824,10.0308027898377,9.74190935688007,0.6007472,8893.806,4000,-0.50958106521703606,9.09311035837491,8.29404964010203,-0.6488027535941345,-0.4286575391366834,0.6321221614059758
AGS_07131011,6.94976791,50.53688653,county_07131,state_07,1,NA,NA,NA,NA,1312,1,0.0338983050847458,0,0,0,5.95,6,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,177.085689555684,NA,1,0,424.12061963796,1,0.4652,27185.51,21492.5,-0.765287858337628,10.2104393897498,9.9754593160486,0.7115874,3129.195,461.5,-0.340257029923949,8.04853106195716,6.13448205394291,0.3809004737645023,-0.4286575391366834,-0.5526264838535286
AGS_07137106,7.1401549,50.38629792,county_07137,state_07,1,NA,NA,NA,NA,541,1,0.025,0,0,0,5.95,5,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,215.947530864197,NA,1,0,418.558062131991,1,0.4259228,26466.77,22623,-0.853497169792491,10.1836452628416,10.0267223668708,0.6399701,1722.854,418,-0.446333822469774,7.45173749701193,6.03548143252476,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07233042,6.88657562,50.17469911,county_07233,state_07,0,NA,NA,NA,NA,1398,1,0.025,0,0,0,5.95,4,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,235.564030941126,NA,1,0,445.179275509849,1,0.4336058,24677.34,21302,-0.8356194525624,10.1136406926321,9.96655624400311,0.6108017,2766.006,455.5,-0.492982922406431,7.92515968141975,6.12139571670001,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07137061,7.10485542,50.38368624,county_07137,state_07,1,NA,NA,NA,NA,99,1,0.025,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,250.207729468599,NA,1,0,420.952941809708,1,0.5268514,25375.32,15838.5,-0.640836743637293,10.141532327102,9.67019896391468,0.4106463,2271,208,-0.890023018942457,7.72797554210556,5.33753807970132,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07137095,7.37848298,50.29445489,county_07137,state_07,1,NA,NA,NA,NA,884,1,0.025,0,0,0,5.95,4,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,97.7306562193928,NA,1,0,407.882773041612,1,0.4229057,28367.43,24063,-0.860606056230847,10.2529969350495,10.088430670035,0.5964426,3133.372,1066,-0.516772270071024,8.04986501993938,6.97166860472579,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07233061,6.88296746,50.24493062,county_07233,state_07,1,NA,NA,NA,NA,203,1,0.025,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,260.448497854077,NA,1,0,441.893045492168,1,0.4595426,23340.42,20553,-0.77752363201684,10.0579419005373,9.93076219467101,NA,NA,NA,NA,NA,NA,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07233055,6.75525009,50.17820393,county_07233,state_07,1,NA,NA,NA,NA,560,1,0.025,0,0,0,5.95,4,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,259.20325203252,NA,1,0,453.363881358783,1,0.434974,26357.71,21639,-0.8324690197947,10.1795161107911,9.98225252117178,0.5798256,1524.727,381,-0.545027910313043,7.32957065662272,5.9427993751267,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_05358028,6.49079786,50.73242631,county_05358,state_05,1,0.176470588235294,0.23713811405966612,1.1115842725307186,1,17071,1,0.0303030303030303,0,0.0151515151515152,1,5.95,167,6.40172368764691,law_code_civil,STAAT_Preussen_1898,0.108634268445313,104.268436073059,NA,1,0,446.831781656611,1,NA,NA,NA,NA,NA,NA,0.6836355,4433.121,825.5,-0.380330398135292,8.3968591296579,6.71598926336018,0.27168952540828223,-0.4286575391366834,-0.4045329031960906
AGS_07138075,7.3365716,50.61607176,county_07138,state_07,0,0.2,0.4759182758467352,-0.2482868677473445,1,3440,1,0.0784313725490196,0.0196078431372549,0.313725490196078,16,5.95,15,6.40172368764691,law_code_civil,STAAT_Preussen_1898,0.0815921823099423,153.999608763693,NA,1,0,395.440853989584,1,0.5579128,35421.25,23132,-0.583552601214064,10.4750672015103,10.0489722192781,0.7144254,4138.204,311,-0.336276695740577,8.32801715626867,5.73979291217923,1.7336478508827091,1.826262298335232,1.8168708066654802
AGS_07137014,7.00844068,50.30791528,county_07137,state_07,0,NA,NA,NA,NA,625,1,0,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,254.533491561181,NA,1,0,430.779015447354,1,0.4504308,20617.6,18237,-0.797550820835742,9.9339003589443209,9.81120777641683,0.7588276,3820.61,456,-0.275980668361892,8.24816537471606,6.12249280951439,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07137001,7.07033694,50.37339009,county_07137,state_07,1,NA,NA,NA,NA,74,1,0,0,0.266666666666667,8,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,251.373015873016,NA,1,0,423.662246556662,1,0.493831,16806.73,11495.5,-0.705561925588728,9.72953468041259,9.34971093342399,NA,NA,NA,NA,NA,NA,-0.6488027535941345,-0.4286575391366834,0.6321221614059758
AGS_07233003,6.89037014,50.26425361,county_07233,state_07,0,NA,NA,NA,NA,81,1,0.025,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,263.572680412371,NA,1,0,440.470964356189,1,0.5046259,16148.97,10812,-0.683937916308022,9.68961154952718,9.28841190739634,NA,NA,NA,NA,NA,NA,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07137030,7.34314583,50.26473674,county_07137,state_07,0,NA,NA,NA,NA,267,1,0.025,0,0,0,5.95,2,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,91.6989795918367,NA,1,0,411.644476844466,1,0.4125791,24341.07,21237.5,-0.885327334014778,10.099920326134,9.96352376598019,0.550242,1275.773,306,-0.597397097527235,7.15130754839219,5.72358510195238,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07135009,7.25034112,50.20461834,county_07135,state_07,1,NA,NA,NA,NA,681,1,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,144.175544794189,NA,1,0,420.625372179893,1,0.4532202,24555.28,18942,-0.791377178888663,10.1086821813812,9.84913695778605,0.6692796,1835.92,162.5,-0.401553368945611,7.51530099724636,5.09067800176979,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07131208,7.12126236,50.44276286,county_07131,state_07,1,NA,NA,NA,NA,749,1,0.0338983050847458,0,0,0,5.95,5,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,262.902743142145,NA,1,0,417.136914699447,1,0.4755234,23901.8,18453.5,-0.743339186851064,10.0817090488912,9.82300933337456,0.5197986,2184.242,496,-0.654313850121968,7.68902413658709,6.20657592672493,0.3809004737645023,-0.4286575391366834,-0.5526264838535286
AGS_07233049,6.8559102,50.23837166,county_07233,state_07,1,NA,NA,NA,NA,221,1,0.025,0,0,0,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,241.742839352428,NA,1,0,443.946683664845,1,0.3898816,25137.78,26145,-0.94191217569473,10.1321271727558,10.1714132466222,0.5469233,2149.25,840.5,-0.60344670577024,7.67287422305455,6.73399695284867,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07137102,7.2975475,50.33274977,county_07137,state_07,1,NA,NA,NA,NA,599,1,0.025,0,0,0,5.95,3,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,115.258221680877,NA,1,0,411.087575528287,1,0.4606532,26403.6,22806.5,-0.775109796745582,10.1812556434741,10.034800862032,0.6046016,2312,544.5,-0.503185550262511,7.74586822979227,6.29986794237302,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07135023,7.16752549,50.26282343,county_07135,state_07,1,NA,NA,NA,NA,1278,1,0.025,0,0,0,5.95,8,4.31294763347959,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,223.637295081967,NA,1,0,422.864094492383,1,0.4536341,23062.34,19549,-0.790464353027353,10.0459562630894,9.88067941321012,0.5610167,2127.412,860.5,-0.578004605631562,7.66266149648982,6.75751361565159,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07131015,6.8211707,50.3378663,county_07131,state_07,1,NA,NA,NA,NA,79,1,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0615157058892219,232.174872665535,NA,1,0,441.399597938656,1,0.4424825,18134.47,14048,-0.815354363338795,9.8055698260349,9.5502353158749,NA,NA,NA,NA,NA,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07233041,6.58534561,50.31209101,county_07233,state_07,1,NA,NA,NA,NA,1060,1,0,0,0,0,5.95,9,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,251.830945366899,NA,1,0,457.855027305838,1,0.4469241,20665.79,18165,-0.80536649744371,9.93623495510455,9.8072519446553,0.6701913,4439.536,870,-0.400192084962825,8.39830514546079,6.76849321164863,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135033,7.19838259,50.2468534,county_07135,state_07,1,NA,NA,NA,NA,533,1,0.025,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,190.724593495935,NA,1,0,421.719180055234,1,0.4266264,23998.72,20119,-0.851846590190184,10.0857557745745,9.90941992118924,0.6973637,3079.683,297,-0.360448196568445,8.03258194859286,5.6937321388027,0.11060337658285943,-0.4286575391366834,-0.5526264838535286
AGS_07135091,6.98062069,50.1566595,county_07135,state_07,0,NA,NA,NA,NA,213,1,0,0,0,0,5.95,1,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,198.334710743802,NA,1,0,440.144222988145,1,0.4026975,22058.04,19025.5,-0.909569619239355,10.0014324402655,9.85353546359348,0.5665896,1501.733,557,-0.568120046854778,7.31437505353968,6.32256523992728,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07135058,7.1069209,50.23534424,county_07135,state_07,1,NA,NA,NA,NA,1087,1,0,0,0,0,5.95,11,4.31294763347959,law_code_civil,STAAT_Preussen_1898,0.0584669597827493,255.621848739496,NA,1,0,428.104792425202,1,0.4164147,21560.9,18489,-0.876073640270785,9.97863676812199,9.82493123963035,0.4942497,3153.58,236,-0.704714423911868,8.05629359441995,5.46383180502561,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07233243,6.92708103,50.25685547,county_07233,state_07,0,NA,NA,NA,NA,41,1,0,0,0,0,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0561745971657587,260.770175438596,NA,1,0,438.484716462154,1,0.4443794,19137.57,16198,-0.811076576926535,9.85940869769929,9.69264305680893,0.6265336,3982,526,-0.467552874799204,8.28953948462414,6.26530121273771,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07137063,7.03583049,50.32667481,county_07137,state_07,1,NA,NA,NA,NA,52,1,0,0,0,0,5.95,NA,7.52655807584835,law_code_civil,STAAT_Preussen_1898,0.0696489613463055,246.235714285714,NA,1,0,428.114333772026,1,0.5747371,38055.52,21842,-0.553842560131833,10.5468014250412,9.99159000075767,NA,NA,NA,NA,NA,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_05362004,6.54514452,51.00959156,county_05362,state_05,0,0.194444444444444,-0.09822728170868933,1.3058515782847275,1,22846,1,0.0338983050847458,0,0,0,5.95,456,6.40172368764691,law_code_civil,STAAT_Preussen_1898,0.101149395659748,39.9477159224442,NA,1,0,434.199425210165,1,NA,NA,NA,NA,NA,NA,0.7019261,4290.684,500,-0.353927151152941,8.36420143977221,6.21460809842219,0.3809004737645023,-0.4286575391366834,-0.5526264838535286
AGS_07133016,7.49714139,49.82850949,county_07133,state_07,0,NA,NA,NA,NA,68,1,0,0,0,0,5.95,NA,3.25650088361525,law_code_civil,STAAT_Preussen_1898,0.0848836027244078,155.610074626866,NA,1,0,427.075112622629,1,0.3516976,24355.73,21334,-1.04498356352321,10.1005224191029,9.96805732318543,NA,0,0,NA,NA,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_07133063,7.50561489,49.76974217,county_07133,state_07,1,NA,NA,NA,NA,388,1,0.0181818181818182,0,0.0727272727272727,4,5.95,3,4.31294763347959,law_code_civil,STAAT_Preussen_1898,0.0848836027244078,183.533118798606,NA,1,0,430.263976904549,1,0.4574928,25251.02,22509,-0.781994132095318,10.1366218299272,10.0216705082138,0.6029454,2029.556,278.5,-0.505928633618284,7.61557232890148,5.62941805936734,-0.09650738619268391,-0.4286575391366834,0.039747838776223544
AGS_07140008,7.49886273,49.9457184,county_07140,state_07,0,NA,NA,NA,NA,205,1,0.0217391304347826,0,0.0434782608695652,2,5.95,NA,3.25650088361525,law_code_civil,STAAT_Preussen_1898,0.05370489002776,185.058536585366,NA,1,0,419.817251403409,1,0.401483,25779.78,22185,-0.912590087712159,10.1573457427097,10.007171663813,0.2774704,737.4444,0,-1.28204101815161,6.60319069554151,NA,0.011550403081512122,-0.4286575391366834,-0.25643932253865254
AGS_07140050,7.50341657,49.87576064,county_07140,state_07,0,NA,NA,NA,NA,142,1,0.0217391304347826,0,0.0434782608695652,2,5.95,2,3.25650088361525,law_code_civil,STAAT_Preussen_1898,0.05370489002776,222.086040609137,NA,1,0,423.781174187579,1,0.4647306,21538.14,17459,-0.766297396124354,9.97758059600699,9.76761055398477,0.6383782,1707.167,483.5,-0.448824381299264,7.44259055046376,6.18105131489335,0.011550403081512122,-0.4286575391366834,-0.25643932253865254
